BIN,BIN_LEN,INS_CODE,CARD_LEN,ACCT_TYPE,INS_NAME,CARD_NAME,CARD_BRAND
400052,6,0803050001,18,2,VIS,外卡测试用-勿删,VIS
621094,6,0805406650,16,1,乐山市商业银行,,CUP
9,1,0899999907,16,2,visa外卡,visa外卡,VIS
621498,6,0805406650,19,1,乐山市商业银行,,CUP
621452,6,0804341100,18,1,天津市商业银行,,CUP
623120,6,0805438720,19,1,石嘴山银行,麒麟借记卡,CUP
623138,6,0805605128,19,1,驻马店银行,驿站卡,CUP
628389,6,0805605129,16,2,驻马店银行,公务卡,CUP
623182,6,0805818201,19,1,甘肃银行,甘肃银行神州兴陇IC卡,CUP
628323,6,0814427901,16,2,陕西省农村信用社联合社,富秦公务卡,CUP
621399018,9,0815273993,16,1,漳浦民生村镇银行,漳浦民生村镇银行借记卡,CUP
621399021,9,0815277470,16,1,普洱民生村镇银行,,CUP
62163120,8,0815403088,18,1,盱眙珠江村镇银行,盱眙珠江卡,CUP
621656001,9,0815515134,19,1,河南方城凤裕村镇银行,金裕卡,CUP
621680009,9,0815563956,16,1,福建沙县渝农商村镇银行,江渝卡,CUP
621382015,9,0815735040,19,1,漯河市郾城包商村镇银行,,CUP
621278333,9,0815805364,18,1,通城惠民村镇银行,,CUP
623328,6,0825160344,17,1,中信嘉华银行有限公司,CNCBIHKDCUPDebitCard,UPI
623339,6,0828260417,16,1,OJSCRussianInvestmentBank,借记卡,UPI
623304,6,0829470608,16,1,PVBCardCorporation,预付卡,UPI
623324,6,0829470608,16,1,PVBCardCorporation,预付卡,UPI
625800,6,0864233311,16,2,杭州市商业银行,西湖信用卡,CUP
623518,6,0804922600,19,1,龙江银行,,CUP
623093,6,0805342050,19,1,鄂尔多斯银行股份有限公司,天骄借记复合卡,CUP
623116,6,0805374610,19,1,济宁银行股份有限公司,,CUP
955997,6,0804145210,19,1,汉口银行,九通卡(银联卡),CUP
600100,6,0840032900,19,2,PRP,预付卡,PRP
412344000000,12,0899999907,16,2,visa外卡,visa外卡,VIS
623530953,9,0816091464,18,1,香河益民村镇银行,益通卡,CUP
623538001,9,0816153414,19,1,浙江龙游义商村镇银行,义商借记卡,CUP
623397,6,0825160344,17,1,中信嘉华银行有限公司,CNCBIHKDDiamondDebitCard,UPI
6233491,7,0829470608,16,4,PVBCardCorporation,RiverGroup,UPI
621680102,9,0801050270,16,1,张家港渝农商村镇银行,白金卡,UPI
4,1,0899999907,19,2,visa外卡,visa外卡,VIS
625708,6,0801020000,16,2,中国工商银行,中小商户采购卡,CUP
621444,6,0814540001,19,1,银联IC测试卡,借记IC卡,CUP
94,2,0899999907,16,2,visa外卡,visa外卡,VIS
356859,6,0803050001,16,2,民生银行,民生JCB信用卡,CUP
356857,6,0803050001,16,2,民生银行,民生JCB金卡,CUP
407405,6,0803050001,16,2,民生银行,民生贷记卡(银联卡),CUP
421869,6,0803050001,16,2,民生银行,民生贷记卡(银联卡),CUP
421870,6,0803050001,16,2,民生银行,民生贷记卡(银联卡),CUP
421871,6,0803050001,16,2,民生银行,民生贷记卡(银联卡),CUP
512466,6,0803050001,16,2,民生银行,民生贷记卡(银联卡),CUP
356856,6,0803050001,16,2,民生银行,民生JCB普卡,CUP
528948,6,0803050001,16,2,民生银行,民生贷记卡(银联卡),CUP
552288,6,0803050001,16,2,民生银行,民生贷记卡(银联卡),CUP
622600,6,0803050001,16,2,民生银行,民生信用卡(银联卡),CUP
622601,6,0803050001,16,2,民生银行,民生信用卡(银联卡),CUP
622602,6,0803050001,16,2,民生银行,民生银联白金信用卡,CUP
517636,6,0803050001,16,2,民生银行,民生贷记卡(银联卡),CUP
622621,6,0803050001,16,2,民生银行,民生银联个人白金卡,CUP
628258,6,0803050001,16,2,民生银行,公务卡金卡,CUP
556610,6,0803050001,16,2,民生银行,民生贷记卡(银联卡),CUP
622603,6,0803050001,16,2,民生银行,民生银联商务信用卡,CUP
464580,6,0803050001,16,2,民生银行,民VISA无限卡,CUP
464581,6,0803050001,16,2,民生银行,民生VISA商务白金卡,CUP
523952,6,0803050001,16,2,民生银行,民生万事达钛金卡,CUP
545217,6,0803050001,16,2,民生银行,民生万事达世界卡,CUP
553161,6,0803050001,16,2,民生银行,民生万事达白金公务卡,CUP
356858,6,0803050001,16,2,民生银行,民生JCB白金卡,CUP
622623,6,0803050001,16,2,民生银行,银联标准金卡,CUP
625911,6,0803050001,16,2,民生银行,银联芯片普卡,CUP
377152,6,0803050001,15,2,民生银行,民生运通双币信用卡普卡,CUP
377153,6,0803050001,15,2,民生银行,民生运通双币信用卡金卡,CUP
377158,6,0803050001,15,2,民生银行,民生运通双币信用卡钻石卡,CUP
557080,6,0801059999,16,2,中国建设银行,龙卡万事达白金卡,CUP
558895,6,0801059999,16,2,中国建设银行,龙卡贷记卡,CUP
559051,6,0801059999,16,2,中国建设银行,龙卡万事达信用卡,CUP
622166,6,0801059999,16,2,中国建设银行,龙卡人民币信用卡,CUP
622168,6,0801059999,16,2,中国建设银行,龙卡人民币信用金卡,CUP
622708,6,0801059999,16,2,中国建设银行,龙卡人民币白金卡,CUP
625964,6,0801059999,16,2,中国建设银行,龙卡IC信用卡普卡,CUP
625965,6,0801059999,16,2,中国建设银行,龙卡IC信用卡金卡,CUP
625966,6,0801059999,16,2,中国建设银行,龙卡IC信用卡白金卡,CUP
628266,6,0801059999,16,2,中国建设银行,龙卡银联公务卡普卡,CUP
628366,6,0801059999,16,2,中国建设银行,龙卡银联公务卡金卡,CUP
620021,6,0803010000,19,4,交通银行,交行预付卡,CUP
620521,6,0803010000,19,4,交通银行,世博预付IC卡,CUP
405512,6,0803010000,17,1,交通银行,太平洋互连卡(银联卡),CUP
434910,6,0803010000,16,2,交通银行,太平洋白金信用卡,CUP
458123,6,0803010000,16,2,交通银行,太平洋双币贷记卡,CUP
458124,6,0803010000,16,2,交通银行,太平洋双币贷记卡,CUP
49104,5,0803010000,16,2,交通银行,太平洋信用卡,CUP
520169,6,0803010000,16,2,交通银行,太平洋双币贷记卡,CUP
522964,6,0803010000,16,2,交通银行,太平洋白金信用卡,CUP
53783,5,0803010000,16,2,交通银行,太平洋信用卡,CUP
552853,6,0803010000,16,2,交通银行,太平洋双币贷记卡,CUP
601428,6,0803010000,17,1,交通银行,太平洋万事顺卡,CUP
622250,6,0803010000,16,2,交通银行,太平洋人民币贷记卡,CUP
622251,6,0803010000,16,2,交通银行,太平洋人民币贷记卡,CUP
521899,6,0803010000,16,2,交通银行,太平洋双币贷记卡,CUP
622254,6,0803010000,16,3,交通银行,太平洋准贷记卡,CUP
622255,6,0803010000,16,3,交通银行,太平洋准贷记卡,CUP
622256,6,0803010000,16,3,交通银行,太平洋准贷记卡,CUP
622257,6,0803010000,16,3,交通银行,太平洋准贷记卡,CUP
622258,6,0803010000,17,1,交通银行,太平洋借记卡,CUP
622259,6,0803010000,17,1,交通银行,太平洋借记卡,CUP
622253,6,0803010000,16,2,交通银行,太平洋人民币贷记卡,CUP
622261,6,0803010000,19,1,交通银行,太平洋借记卡,CUP
622284,6,0803010000,16,3,交通银行,太平洋MORE卡,CUP
622656,6,0803010000,16,2,交通银行,白金卡,CUP
628216,6,0803010000,16,2,交通银行,交通银行公务卡普卡,CUP
622252,6,0803010000,16,2,交通银行,太平洋人民币贷记卡,CUP
66405512,8,0803010000,17,1,交通银行,太平洋互连卡,CUP
6649104,7,0803010000,16,2,交通银行,太平洋信用卡,CUP
622260,6,0803010000,19,1,交通银行,太平洋借记卡,CUP
66601428,8,0803010000,17,1,交通银行,太平洋万事顺卡,CUP
955590,6,0803010000,16,2,交通银行,太平洋贷记卡(银联卡),CUP
955591,6,0803010000,16,2,交通银行,太平洋贷记卡(银联卡),CUP
955592,6,0803010000,16,2,交通银行,太平洋贷记卡(银联卡),CUP
955593,6,0803010000,16,2,交通银行,太平洋贷记卡(银联卡),CUP
6653783,7,0803010000,16,2,交通银行,太平洋信用卡,CUP
628218,6,0803010000,16,2,交通银行,交通银行公务卡金卡,CUP
622262,6,0803010000,19,1,交通银行,交银IC卡,CUP
621002,6,0803010344,19,1,交通银行香港分行,银联人民币卡,UPI
621069,6,0803010344,19,1,交通银行香港分行,交通银行港币借记卡,UPI
620013,6,0803010344,16,1,交通银行香港分行,港币礼物卡,UPI
625028,6,0803010344,16,2,交通银行香港分行,双币种信用卡,UPI
625029,6,0803010344,16,2,交通银行香港分行,双币种信用卡,UPI
621436,6,0803010344,19,1,交通银行香港分行,双币卡,UPI
621335,6,0803010446,19,1,交通银行澳门分行,银联借记卡,UPI
433670,6,0803020000,16,1,中信银行,中信借记卡,CUP
433680,6,0803020000,16,1,中信银行,中信借记卡,CUP
442729,6,0803020000,16,1,中信银行,中信国际借记卡,CUP
442730,6,0803020000,16,1,中信银行,中信国际借记卡,CUP
620082,6,0803020000,16,1,中信银行,中国旅行卡,CUP
622690,6,0803020000,16,1,中信银行,中信借记卡(银联卡),CUP
622691,6,0803020000,16,1,中信银行,中信借记卡(银联卡),CUP
622692,6,0803020000,16,1,中信银行,中信贵宾卡(银联卡),CUP
622696,6,0803020000,16,1,中信银行,中信理财宝金卡,CUP
622698,6,0803020000,16,1,中信银行,中信理财宝白金卡,CUP
622998,6,0803020000,16,1,中信银行,中信钻石卡,CUP
622999,6,0803020000,16,1,中信银行,中信钻石卡,CUP
433671,6,0803020000,16,1,中信银行,中信借记卡,CUP
968807,6,0803020000,16,1,中信银行,中信理财宝(银联卡),CUP
968808,6,0803020000,16,1,中信银行,中信理财宝(银联卡),CUP
968809,6,0803020000,16,1,中信银行,中信理财宝(银联卡),CUP
621771,6,0803020000,16,1,中信银行,借记卡,CUP
621767,6,0803020000,16,1,中信银行,理财宝IC卡,CUP
621768,6,0803020000,16,1,中信银行,理财宝IC卡,CUP
621770,6,0803020000,16,1,中信银行,理财宝IC卡,CUP
621772,6,0803020000,16,1,中信银行,理财宝IC卡,CUP
621773,6,0803020000,16,1,中信银行,理财宝IC卡,CUP
620527,6,0803020000,19,1,中信银行,主账户复合电子现金卡,CUP
303,3,0803030000,16,1,光大银行,阳光卡,CUP
623105,6,0804145210,16,1,汉口银行,借记卡,CUP
622475,6,0804162640,16,1,龙江银行股份有限公司,金鹤卡,CUP
621244,6,0804170000,16,1,盛京银行,玫瑰卡,CUP
623081,6,0804170001,16,1,盛京银行,玫瑰IC卡,CUP
623108,6,0804170001,16,1,盛京银行,玫瑰IC卡,CUP
566666,6,0804172210,18,1,盛京银行,玫瑰卡,CUP
622455,6,0804172210,19,1,盛京银行,玫瑰卡,CUP
940039,6,0804172210,19,1,盛京银行,玫瑰卡(银联卡),CUP
622466,6,0804172211,16,2,盛京银行,玫瑰卡(银联卡),CUP
628285,6,0804172211,16,2,盛京银行,盛京银行公务卡,CUP
622420,6,0804184930,17,1,洛阳银行,都市一卡通(银联卡),CUP
940041,6,0804184930,17,1,洛阳银行,都市一卡通(银联卡),CUP
622399,6,0804192310,17,1,辽阳银行股份有限公司,新兴卡(银联卡),CUP
940043,6,0804192310,17,1,辽阳银行股份有限公司,新兴卡(银联卡),CUP
628309,6,0804192310,16,2,辽阳银行股份有限公司,公务卡,CUP
603708,6,0804202220,17,1,大连银行,北方明珠卡,CUP
622993,6,0804202220,19,1,大连银行,人民币借记卡,CUP
623070,6,0804202220,19,1,大连银行,金融IC借记卡,CUP
623172,6,0804202220,19,1,大连银行,借记IC卡,CUP
623173,6,0804202220,19,1,大连银行,借记IC卡,CUP
623069,6,0804202220,19,1,大连银行,大连市社会保障卡,CUP
622383,6,0804202221,16,2,大连银行,大连市商业银行贷记卡,CUP
622385,6,0804202221,16,2,大连银行,大连市商业银行贷记卡,CUP
628299,6,0804202221,16,2,大连银行,银联标准公务卡,CUP
603506,6,0804213050,19,1,苏州市商业银行,姑苏卡,CUP
622498,6,0804221210,19,1,河北银行股份有限公司,如意借记卡(银联卡),CUP
622499,6,0804221210,19,1,河北银行股份有限公司,如意借记卡(银联卡),CUP
377155,6,0803050001,15,2,民生银行,民生运通双币标准信用卡白金卡,CUP
625912,6,0803050001,16,2,民生银行,银联芯片金卡,CUP
625913,6,0803050001,16,2,民生银行,银联芯片白金卡,CUP
404117,6,0801030000,16,2,农业银行,金穗贷记卡(银联卡),CUP
404118,6,0801030000,16,2,农业银行,金穗贷记卡(银联卡),CUP
404119,6,0801030000,16,2,农业银行,金穗贷记卡(银联卡),CUP
404120,6,0801030000,16,2,农业银行,金穗贷记卡(银联卡),CUP
404121,6,0801030000,16,2,农业银行,金穗贷记卡(银联卡),CUP
463758,6,0801030000,16,2,农业银行,VISA白金卡,CUP
519412,6,0801030000,16,2,农业银行,金穗贷记卡(银联卡),CUP
519413,6,0801030000,16,2,农业银行,金穗贷记卡(银联卡),CUP
520082,6,0801030000,16,2,农业银行,金穗贷记卡(银联卡),CUP
520083,6,0801030000,16,2,农业银行,金穗贷记卡(银联卡),CUP
53591,5,0801030000,16,3,农业银行,金穗信用卡(银联卡),CUP
552599,6,0801030000,16,2,农业银行,金穗贷记卡,CUP
558730,6,0801030000,16,2,农业银行,金穗贷记卡,CUP
49102,5,0801030000,16,3,农业银行,金穗信用卡(银联卡),CUP
514027,6,0801030000,16,2,农业银行,万事达白金卡,CUP
622836,6,0801030000,16,2,农业银行,金穗贷记卡,CUP
622837,6,0801030000,16,2,农业银行,金穗贷记卡,CUP
622841,6,0801030000,19,1,农业银行,金穗惠农卡,CUP
622824,6,0801030000,19,1,农业银行,金穗旅游卡(银联卡),CUP
622826,6,0801030000,19,1,农业银行,复合介质金穗通宝卡,CUP
628268,6,0801030000,16,2,农业银行,金穗公务卡,CUP
6349102,7,0801030000,16,3,农业银行,金穗信用卡,CUP
6353591,7,0801030000,16,3,农业银行,金穗信用卡,CUP
95595,5,0801030000,19,1,农业银行,借记卡(银联卡),CUP
95596,5,0801030000,19,1,农业银行,借记卡(银联卡),CUP
95597,5,0801030000,19,1,农业银行,借记卡(银联卡),CUP
95598,5,0801030000,19,1,农业银行,借记卡(银联卡),CUP
95599,5,0801030000,19,1,农业银行,借记卡(银联卡),CUP
622848,6,0801030000,19,1,农业银行,金穗通宝卡(银联卡),CUP
625996,6,0801030000,16,2,农业银行,银联IC卡金卡,CUP
625998,6,0801030000,16,2,农业银行,银联IC卡白金卡,CUP
622823,6,0801030000,19,1,农业银行,金穗社保卡(银联卡),CUP
621336,6,0801030000,19,1,农业银行,专用惠农卡,CUP
621619,6,0801030000,19,1,农业银行,武警军人保障卡,CUP
622821,6,0801030000,19,1,农业银行,金穗校园卡(银联卡),CUP
622822,6,0801030000,19,1,农业银行,金穗星座卡(银联卡),CUP
622825,6,0801030000,19,1,农业银行,金穗青年卡(银联卡),CUP
622827,6,0801030000,19,1,农业银行,金穗海通卡,CUP
622845,6,0801030000,19,1,农业银行,金穗通宝卡(银联卡),CUP
622849,6,0801030000,19,1,农业银行,金穗通宝钻石卡,CUP
623018,6,0801030000,19,1,农业银行,掌尚钱包,CUP
625997,6,0801030000,16,2,农业银行,银联预算单位公务卡金卡,CUP
623206,6,0801030000,19,1,农业银行,中国旅游卡,CUP
621671,6,0801030000,19,1,农业银行,普通高中学生资助卡,CUP
622840,6,0801030000,19,1,农业银行,金穗通宝卡(银联卡),CUP
622843,6,0801030000,19,1,农业银行,金穗通宝银卡,CUP
622844,6,0801030000,19,1,农业银行,金穗通宝卡(银联卡),CUP
622846,6,0801030000,19,1,农业银行,金穗通宝卡,CUP
622847,6,0801030000,19,1,农业银行,金穗通宝卡(银联卡),CUP
622828,6,0801030000,19,1,农业银行,退役金卡,CUP
620059,6,0801030000,19,1,农业银行,银联标准卡,CUP
621282,6,0801030000,19,1,农业银行,中职学生资助卡,CUP
622820,6,0801030001,16,3,中国农业银行贷记卡,金穗通商卡,CUP
622830,6,0801030001,16,3,中国农业银行贷记卡,金穗通商卡,CUP
622838,6,0801030001,16,2,中国农业银行贷记卡,银联白金卡,CUP
625336,6,0801030001,16,2,中国农业银行贷记卡,中国旅游卡,CUP
625826,6,0801030001,16,2,中国农业银行贷记卡,IC普卡,CUP
625827,6,0801030001,16,2,中国农业银行贷记卡,IC金卡,CUP
544243,6,0801030001,16,2,中国农业银行贷记卡,欧元卡,CUP
548478,6,0801030001,16,2,中国农业银行贷记卡,澳元卡,CUP
628269,6,0801030001,16,2,中国农业银行贷记卡,银联IC公务卡,CUP
620501,6,0801033320,19,1,宁波市农业银行,市民卡B卡,CUP
621660,6,0801040000,19,1,中国银行,联名卡,CUP
621661,6,0801040000,19,1,中国银行,个人普卡,CUP
621662,6,0801040000,19,1,中国银行,个人金卡,CUP
621663,6,0801040000,19,1,中国银行,员工普卡,CUP
621665,6,0801040000,19,1,中国银行,员工金卡,CUP
621667,6,0801040000,19,1,中国银行,理财普卡,CUP
621668,6,0801040000,19,1,中国银行,理财金卡,CUP
621669,6,0801040000,19,1,中国银行,理财银卡,CUP
621666,6,0801040000,19,1,中国银行,理财白金卡,CUP
625908,6,0801040000,16,2,中国银行,中行金融IC卡白金卡,CUP
625910,6,0801040000,16,2,中国银行,中行金融IC卡普卡,CUP
625909,6,0801040000,16,2,中国银行,中行金融IC卡金卡,CUP
356833,6,0801040000,16,2,中国银行,中银JCB卡金卡,CUP
356835,6,0801040000,16,2,中国银行,中银JCB卡普卡,CUP
409665,6,0801040000,16,2,中国银行,员工普卡,CUP
409666,6,0801040000,16,2,中国银行,个人普卡,CUP
409668,6,0801040000,16,2,中国银行,中银威士信用卡员,CUP
409669,6,0801040000,16,2,中国银行,中银威士信用卡员,CUP
409670,6,0801040000,16,2,中国银行,个人白金卡,CUP
409671,6,0801040000,16,2,中国银行,中银威士信用卡,CUP
409672,6,0801040000,16,2,中国银行,长城公务卡,CUP
456351,6,0801040000,19,1,中国银行,长城电子借记卡,CUP
512315,6,0801040000,16,2,中国银行,中银万事达信用卡,CUP
512316,6,0801040000,16,2,中国银行,中银万事达信用卡,CUP
512411,6,0801040000,16,2,中国银行,中银万事达信用卡,CUP
512412,6,0801040000,16,2,中国银行,中银万事达信用卡,CUP
514957,6,0801040000,16,2,中国银行,中银万事达信用卡,CUP
409667,6,0801040000,16,2,中国银行,中银威士信用卡员,CUP
518378,6,0801040000,16,3,中国银行,长城万事达信用卡,CUP
518379,6,0801040000,16,3,中国银行,长城万事达信用卡,CUP
518474,6,0801040000,16,3,中国银行,长城万事达信用卡,CUP
518475,6,0801040000,16,3,中国银行,长城万事达信用卡,CUP
518476,6,0801040000,16,3,中国银行,长城万事达信用卡,CUP
438088,6,0801040000,16,2,中国银行,中银奥运信用卡,CUP
524865,6,0801040000,16,3,中国银行,长城信用卡,CUP
525745,6,0801040000,16,3,中国银行,长城信用卡,CUP
525746,6,0801040000,16,3,中国银行,长城信用卡,CUP
547766,6,0801040000,16,3,中国银行,长城万事达信用卡,CUP
552742,6,0801040000,16,2,中国银行,长城公务卡,CUP
553131,6,0801040000,16,2,中国银行,长城公务卡,CUP
558868,6,0801040000,16,3,中国银行,中银万事达信用卡,CUP
514958,6,0801040000,16,2,中国银行,中银万事达信用卡,CUP
622752,6,0801040000,16,3,中国银行,长城人民币信用卡,CUP
622753,6,0801040000,16,3,中国银行,长城人民币信用卡,CUP
622755,6,0801040000,16,3,中国银行,长城人民币信用卡,CUP
524864,6,0801040000,16,3,中国银行,长城信用卡,CUP
622757,6,0801040000,16,3,中国银行,长城人民币信用卡,CUP
622758,6,0801040000,16,3,中国银行,长城人民币信用卡,CUP
622759,6,0801040000,16,3,中国银行,长城信用卡,CUP
622760,6,0801040000,16,2,中国银行,银联单币贷记卡,CUP
622761,6,0801040000,16,3,中国银行,长城信用卡,CUP
622762,6,0801040000,16,3,中国银行,长城信用卡,CUP
622763,6,0801040000,16,3,中国银行,长城信用卡,CUP
601382,6,0801040000,19,1,中国银行,长城电子借记卡,CUP
622756,6,0801040000,16,3,中国银行,长城人民币信用卡,CUP
628388,6,0801040000,16,2,中国银行,银联标准公务卡,CUP
621256,6,0801040000,19,1,中国银行,一卡双账户普卡,CUP
621212,6,0801040000,19,1,中国银行,财互通卡,CUP
620514,6,0801040000,16,4,中国银行,电子现金卡,CUP
622754,6,0801040000,16,3,中国银行,长城人民币信用卡,CUP
622764,6,0801040000,16,3,中国银行,长城单位信用卡普卡,CUP
518377,6,0801040000,16,2,中国银行,中银女性主题信用卡,CUP
622765,6,0801040000,16,3,中国银行,长城单位信用卡金卡,CUP
622788,6,0801040000,16,2,中国银行,白金卡,CUP
621283,6,0801040000,19,1,中国银行,中职学生资助卡,CUP
620061,6,0801040000,19,1,中国银行,银联标准卡,CUP
621725,6,0801040000,19,1,中国银行,金融IC卡,CUP
620040,6,0801040000,19,4,中国银行,长城社会保障卡,CUP
558869,6,0801040000,16,3,中国银行,世界卡,CUP
621330,6,0801040000,19,1,中国银行,社保联名卡,CUP
621331,6,0801040000,19,1,中国银行,社保联名卡,CUP
621332,6,0801040000,19,1,中国银行,医保联名卡,CUP
621333,6,0801040000,19,1,中国银行,医保联名卡,CUP
621297,6,0801040000,19,1,中国银行,公司借记卡,CUP
377677,6,0801040000,15,3,中国银行,银联美运顶级卡,CUP
621568,6,0801040000,19,1,中国银行,长城福农借记卡金卡,CUP
621569,6,0801040000,19,1,中国银行,长城福农借记卡普卡,CUP
625905,6,0801040000,16,3,中国银行,中行金融IC卡普卡,CUP
625906,6,0801040000,16,3,中国银行,中行金融IC卡金卡,CUP
625907,6,0801040000,16,3,中国银行,中行金融IC卡白金卡,CUP
628313,6,0801040000,16,2,中国银行,长城银联公务IC卡白金卡,CUP
625333,6,0801040000,16,3,中国银行,中银旅游信用卡,CUP
621672,6,0801040000,19,1,中国银行,普通高中学生资助卡,CUP
628312,6,0801040000,16,2,中国银行,长城银联公务IC卡金卡,CUP
623208,6,0801040000,19,1,中国银行,中国旅游卡,CUP
621620,6,0801040000,19,1,中国银行,武警军人保障卡,CUP
621756,6,0801040000,19,1,中国银行,社保联名借记IC卡,CUP
621757,6,0801040000,19,1,中国银行,社保联名借记IC卡,CUP
621758,6,0801040000,19,1,中国银行,医保联名借记IC卡,CUP
621759,6,0801040000,19,1,中国银行,医保联名借记IC卡,CUP
621785,6,0801040000,19,1,中国银行,借记IC个人普卡,CUP
621786,6,0801040000,19,1,中国银行,借记IC个人金卡,CUP
621787,6,0801040000,19,1,中国银行,借记IC个人普卡,CUP
621788,6,0801040000,19,1,中国银行,借记IC白金卡,CUP
621789,6,0801040000,19,1,中国银行,借记IC钻石卡,CUP
621790,6,0801040000,19,1,中国银行,借记IC联名卡,CUP
620025,6,0801040036,16,4,中国银行（澳大利亚）,预付卡,UPI
620026,6,0801040036,16,4,中国银行（澳大利亚）,预付卡,UPI
621293,6,0801040036,16,1,中国银行（澳大利亚）,借记卡,UPI
621294,6,0801040036,16,1,中国银行（澳大利亚）,借记卡,UPI
621342,6,0801040036,16,1,中国银行（澳大利亚）,借记卡,UPI
621343,6,0801040036,16,1,中国银行（澳大利亚）,借记卡,UPI
621364,6,0801040036,16,1,中国银行（澳大利亚）,借记卡,UPI
621394,6,0801040036,16,1,中国银行（澳大利亚）,借记卡,UPI
621648,6,0801040116,16,1,中国银行金边分行,借记卡,UPI
621248,6,0801040360,16,1,中国银行雅加达分行,借记卡,UPI
621215,6,0801040392,16,1,中银东京分行,借记卡普卡,UPI
621249,6,0801040410,16,1,中国银行首尔分行,借记卡,UPI
622273,6,0801040446,19,1,中国银行澳门分行,银联港币卡,UPI
622274,6,0801040446,19,1,中国银行澳门分行,银联澳门币卡,UPI
622750,6,0801040446,16,2,中国银行澳门分行,人民币信用卡,UPI
622751,6,0801040446,16,2,中国银行澳门分行,人民币信用卡,UPI
622771,6,0801040446,19,1,中国银行澳门分行,中银卡,UPI
622772,6,0801040446,19,1,中国银行澳门分行,中银卡,UPI
622770,6,0801040446,19,1,中国银行澳门分行,中银卡,UPI
625145,6,0801040446,16,2,中国银行澳门分行,中银银联双币商务卡,UPI
620531,6,0801040446,19,4,中国银行澳门分行,预付卡,UPI
620210,6,0801040446,16,4,中国银行澳门分行,澳门中国银行银联预付卡,UPI
620211,6,0801040446,16,4,中国银行澳门分行,澳门中国银行银联预付卡,UPI
622479,6,0801040446,16,2,中国银行澳门分行,熊猫卡,UPI
622480,6,0801040446,16,2,中国银行澳门分行,财富卡,UPI
620019,6,0801040458,16,4,中国银行(马来西亚),预付卡,UPI
620035,6,0801040458,16,4,中国银行(马来西亚),预付卡,UPI
621231,6,0801040608,16,1,中国银行马尼拉分行,双币种借记卡,UPI
622789,6,0801040702,16,2,中行新加坡分行,BOCCUPPLATINUMCARD,UPI
621638,6,0801040704,16,1,中国银行胡志明分行,借记卡,UPI
621334,6,0801040764,16,1,中国银行曼谷分行,借记卡,UPI
625140,6,0801040764,16,2,中国银行曼谷分行,长城信用卡环球通,UPI
621395,6,0801040764,16,1,中国银行曼谷分行,借记卡,UPI
620513,6,0801043320,19,4,中行宁波分行,长城宁波市民卡,CUP
5453242,7,0801050000,18,2,建设银行,龙卡信用卡,CUP
5491031,7,0801050000,18,2,建设银行,龙卡信用卡,CUP
5544033,7,0801050000,18,2,建设银行,龙卡信用卡,CUP
622725,6,0801050000,16,3,建设银行,龙卡准贷记卡,CUP
622728,6,0801050000,16,3,建设银行,龙卡准贷记卡金卡,CUP
621284,6,0801050000,19,1,建设银行,中职学生资助卡,CUP
421349,6,0801050000,16,1,建设银行,乐当家银卡VISA,CUP
434061,6,0801050000,16,1,建设银行,乐当家金卡VISA,CUP
434062,6,0801050000,16,1,建设银行,乐当家白金卡,CUP
436728,6,0801050000,16,3,建设银行,龙卡普通卡VISA,CUP
436742,6,0801050000,19,1,建设银行,龙卡储蓄卡,CUP
453242,6,0801050000,16,3,建设银行,VISA准贷记卡(银联卡),CUP
491031,6,0801050000,16,3,建设银行,VISA准贷记金卡,CUP
524094,6,0801050000,16,1,建设银行,乐当家,CUP
526410,6,0801050000,16,1,建设银行,乐当家,CUP
53242,5,0801050000,16,3,建设银行,MASTER准贷记卡,CUP
53243,5,0801050000,16,3,建设银行,乐当家,CUP
544033,6,0801050000,16,3,建设银行,准贷记金卡,CUP
552245,6,0801050000,16,1,建设银行,乐当家白金卡,CUP
589970,6,0801050000,19,1,建设银行,金融复合IC卡,CUP
620060,6,0801050000,19,1,建设银行,银联标准卡,CUP
621080,6,0801050000,16,1,建设银行,银联理财钻石卡,CUP
621081,6,0801050000,19,1,建设银行,金融IC卡,CUP
621082,6,0801050000,16,1,建设银行,建行陆港通龙卡,CUP
621466,6,0801050000,16,1,建设银行,理财白金卡,CUP
621467,6,0801050000,19,1,建设银行,社保IC卡,CUP
621488,6,0801050000,16,1,建设银行,财富卡私人银行卡,CUP
621499,6,0801050000,16,1,建设银行,理财金卡,CUP
621598,6,0801050000,19,1,建设银行,福农卡,CUP
621621,6,0801050000,19,1,建设银行,武警军人保障卡,CUP
621700,6,0801050000,19,1,建设银行,龙卡通,CUP
622280,6,0801050000,19,1,建设银行,银联储蓄卡,CUP
622700,6,0801050000,19,1,建设银行,龙卡储蓄卡(银联卡),CUP
622707,6,0801050000,16,3,建设银行,准贷记卡,CUP
622966,6,0801050000,16,1,建设银行,理财白金卡,CUP
622988,6,0801050000,16,1,建设银行,理财金卡,CUP
625955,6,0801050000,16,3,建设银行,准贷记卡普卡,CUP
625956,6,0801050000,16,3,建设银行,准贷记卡金卡,CUP
553242,6,0801050000,18,2,建设银行,龙卡信用卡,CUP
625362,6,0801050001,16,2,中国建设银行,中国旅游卡,CUP
625363,6,0801050001,16,2,中国建设银行,中国旅游卡,CUP
628316,6,0801050001,16,2,中国建设银行,龙卡IC公务卡,CUP
628317,6,0801050001,16,2,中国建设银行,龙卡IC公务卡,CUP
623211,6,0801050001,19,1,中国建设银行,中国旅游卡,CUP
